img_id,fold
dpath_59-0000,0
dpath_12-0003,0
crag_46-0023,0
dpath_19-0028,0
crag_16-0018,0
dpath_30-0021,0
crag_6-0014,0
dpath_12-0064,0
dpath_1-0015,0
dpath_50-0009,0
dpath_1-0005,0
dpath_15-0009,0
dpath_30-0001,0
dpath_18-0003,0
dpath_62-0025,0
crag_39-0029,0
dpath_12-0029,0
dpath_48-0007,0
crag_60-0002,0
crag_60-0017,0
dpath_27-0005,0
dpath_11-0002,0
dpath_12-0053,0
dpath_12-0018,0
glas_38-0009,0
crag_46-0021,0
dpath_27-0036,0
crag_39-0019,0
dpath_39-0000,0
glas_13-0006,0
dpath_61-0011,0
crag_35-0007,0
crag_6-0011,0
dpath_66-0013,0
crag_14-0011,0
dpath_27-0046,0
dpath_12-0045,0
crag_35-0022,0
crag_39-0020,0
dpath_27-0004,0
crag_47-0002,0
crag_19-0016,0
dpath_3-0019,0
crag_39-0014,0
glas_56-0009,0
crag_47-0000,0
dpath_66-0015,0
crag_20-0014,0
crag_50-0019,0
crag_44-0021,0
glas_13-0005,0
dpath_62-0049,0
glas_4-0008,0
glas_1-0009,0
glas_22-0005,0
dpath_50-0010,0
dpath_69-0022,0
dpath_47-0015,0
crag_1-0028,0
dpath_8-0019,0
dpath_10-0015,0
dpath_50-0015,0
crag_32-0034,0
dpath_6-0017,0
dpath_34-0003,0
dpath_27-0023,0
dpath_57-0018,0
crag_39-0030,0
crag_48-0024,0
dpath_41-0024,0
dpath_33-0019,0
crag_47-0014,0
crag_11-0014,0
crag_14-0011,0
dpath_50-0015,0
crag_34-0008,0
crag_48-0024,0
dpath_47-0004,0
dpath_12-0060,0
crag_22-0029,0
dpath_22-0003,0
crag_19-0009,0
crag_47-0007,0
crag_20-0019,0
crag_14-0016,0
dpath_47-0008,0
glas_18-0007,0
crag_60-0010,0
crag_39-0000,0
dpath_41-0024,0
glas_10-0002,0
crag_27-0018,0
crag_60-0009,0
glas_56-0011,0
dpath_41-0017,0
crag_46-0001,0
crag_39-0005,0
glas_35-0004,0
dpath_55-0030,0
dpath_55-0021,0
dpath_66-0034,0
crag_46-0027,0
dpath_19-0027,0
dpath_27-0023,0
crag_48-0019,0
dpath_18-0003,0
dpath_27-0028,0
crag_64-0004,0
glas_51-0004,0
dpath_69-0015,0
crag_13-0030,0
glas_40-0005,0
dpath_59-0001,0
dpath_22-0018,0
dpath_12-0019,0
crag_46-0022,0
dpath_8-0019,0
glas_61-0001,0
dpath_66-0027,0
crag_39-0021,0
glas_31-0007,0
crag_48-0028,0
crag_61-0022,0
crag_20-0008,0
dpath_65-0001,0
dpath_12-0059,0
crag_39-0010,0
crag_38-0011,0
crag_22-0020,0
crag_46-0024,0
dpath_27-0043,0
crag_51-0002,0
crag_56-0024,0
glas_26-0000,0
glas_11-0004,0
crag_32-0035,0
crag_60-0015,0
dpath_55-0003,0
crag_47-0012,0
dpath_68-0011,0
crag_17-0032,0
crag_60-0026,0
dpath_48-0007,0
dpath_27-0035,0
dpath_50-0005,0
glas_3-0001,0
dpath_22-0013,0
crag_44-0034,0
dpath_10-0028,0
dpath_61-0019,0
dpath_66-0030,0
crag_40-0019,0
dpath_69-0014,0
crag_49-0004,0
dpath_1-0003,0
dpath_69-0011,0
crag_56-0018,0
dpath_38-0010,0
dpath_12-0046,0
crag_16-0001,0
dpath_69-0004,0
glas_3-0002,0
dpath_66-0026,0
crag_15-0021,0
crag_36-0031,0
crag_42-0015,0
dpath_48-0001,0
dpath_18-0005,0
dpath_19-0007,0
glas_13-0007,0
crag_6-0000,0
crag_15-0016,0
dpath_27-0009,0
crag_6-0033,0
crag_31-0017,0
dpath_11-0012,0
dpath_65-0004,0
dpath_22-0026,0
dpath_12-0013,0
crag_56-0012,0
glas_43-0002,0
dpath_47-0011,0
dpath_50-0003,0
crag_14-0012,0
crag_46-0028,0
dpath_69-0030,0
crag_22-0029,0
dpath_60-0011,0
glas_4-0009,0
dpath_68-0013,0
pannuke_5-0002,0
consep_3-0000,0
dpath_47-0008,0
dpath_10-0015,0
dpath_42-0011,0
dpath_48-0006,0
dpath_27-0010,0
dpath_47-0021,0
crag_51-0012,0
dpath_10-0022,0
dpath_12-0012,0
dpath_11-0007,0
dpath_69-0029,0
crag_61-0012,0
crag_5-0028,0
dpath_22-0001,0
glas_18-0005,0
glas_7-0008,0
dpath_18-0004,0
dpath_10-0009,0
consep_15-0002,0
dpath_68-0014,0
dpath_27-0042,0
crag_39-0023,0
glas_35-0007,0
crag_25-0010,0
dpath_65-0003,0
dpath_33-0002,0
crag_44-0013,0
crag_61-0020,0
crag_60-0030,0
dpath_36-0005,0
dpath_47-0008,0
dpath_12-0000,0
dpath_3-0018,0
dpath_48-0017,0
dpath_55-0020,0
dpath_27-0044,0
crag_20-0023,0
dpath_50-0001,0
crag_15-0010,0
dpath_17-0000,0
crag_48-0034,0
crag_17-0031,0
crag_51-0030,0
crag_9-0033,0
crag_48-0019,0
glas_44-0009,0
dpath_8-0003,0
dpath_42-0027,0
crag_16-0027,0
dpath_8-0006,0
dpath_37-0000,0
crag_32-0033,0
dpath_12-0053,0
crag_11-0021,0
crag_14-0008,0
crag_19-0029,0
crag_35-0034,0
dpath_22-0020,0
crag_16-0032,0
crag_35-0027,0
dpath_33-0005,0
dpath_35-0033,0
crag_38-0006,0
dpath_55-0034,0
dpath_48-0017,0
crag_33-0025,0
dpath_1-0001,0
crag_33-0003,0
dpath_19-0027,0
dpath_62-0003,0
dpath_66-0028,0
crag_6-0029,0
crag_56-0018,0
glas_51-0010,0
crag_36-0018,0
dpath_12-0008,0
crag_60-0018,0
dpath_58-0007,0
dpath_59-0019,0
crag_14-0017,0
consep_13-0001,0
crag_55-0026,0
glas_35-0001,0
dpath_27-0019,0
crag_52-0002,0
glas_44-0010,0
pannuke_19-0001,0
crag_32-0028,0
dpath_19-0022,0
dpath_47-0019,0
dpath_47-0023,0
dpath_12-0039,0
dpath_38-0002,0
crag_44-0017,0
glas_51-0005,0
dpath_12-0036,0
glas_38-0001,0
crag_46-0024,0
dpath_42-0015,0
crag_39-0009,0
crag_19-0024,0
dpath_35-0018,0
dpath_27-0010,0
crag_33-0014,0
dpath_65-0001,0
dpath_22-0001,0
dpath_27-0005,0
crag_38-0016,0
crag_9-0011,0
dpath_66-0024,0
crag_15-0016,0
dpath_51-0006,0
dpath_66-0001,0
dpath_10-0004,0
glas_44-0010,0
crag_45-0022,0
glas_21-0002,0
dpath_61-0010,0
crag_16-0033,0
crag_38-0029,0
crag_14-0032,0
crag_59-0006,0
dpath_38-0014,0
dpath_47-0017,0
dpath_33-0014,0
dpath_68-0013,0
dpath_54-0005,0
dpath_47-0003,0
crag_14-0023,0
dpath_59-0015,0
dpath_33-0005,0
crag_34-0009,0
crag_39-0031,0
dpath_65-0003,0
crag_14-0035,0
dpath_62-0001,0
glas_33-0009,0
dpath_6-0002,0
dpath_68-0012,0
dpath_27-0055,0
dpath_68-0018,0
crag_60-0020,0
crag_14-0012,0
dpath_33-0004,0
crag_19-0009,0
dpath_22-0018,0
dpath_18-0017,0
glas_46-0001,0
crag_46-0035,0
crag_22-0024,0
glas_2-0005,0
crag_16-0029,0
dpath_35-0043,0
crag_44-0021,0
crag_42-0002,0
crag_39-0027,0
dpath_66-0027,0
consep_2-0000,0
crag_44-0035,0
dpath_55-0006,0
dpath_66-0026,0
crag_14-0025,0
dpath_55-0009,0
dpath_17-0009,0
crag_33-0015,0
crag_16-0014,0
dpath_60-0011,0
dpath_2-0005,0
glas_61-0002,0
crag_16-0033,0
glas_52-0009,0
crag_15-0027,0
crag_44-0008,0
dpath_27-0003,0
crag_15-0000,0
dpath_41-0003,0
crag_52-0024,0
glas_1-0007,0
glas_1-0006,0
dpath_41-0009,0
dpath_48-0007,0
dpath_47-0011,0
crag_47-0013,0
crag_20-0024,0
crag_15-0012,0
crag_27-0002,0
dpath_49-0014,0
glas_46-0009,0
dpath_12-0061,0
crag_50-0011,0
dpath_62-0029,0
crag_14-0000,0
dpath_12-0033,0
crag_19-0029,0
dpath_69-0030,0
crag_46-0029,0
crag_38-0000,0
crag_47-0010,0
crag_42-0005,0
dpath_22-0005,0
crag_15-0018,0
crag_6-0032,0
dpath_66-0003,0
dpath_11-0002,0
crag_37-0018,0
glas_4-0002,0
dpath_50-0012,0
crag_14-0020,0
crag_59-0008,0
crag_14-0002,0
dpath_59-0013,0
crag_60-0032,0
crag_5-0012,0
dpath_27-0028,0
consep_8-0000,0
dpath_19-0002,0
dpath_22-0007,0
pannuke_5-0001,0
dpath_68-0011,0
dpath_50-0005,0
dpath_50-0005,0
dpath_12-0058,0
crag_36-0016,0
dpath_60-0011,0
crag_38-0029,0
dpath_27-0044,0
crag_35-0035,0
pannuke_11-0003,0
crag_46-0020,0
dpath_10-0009,0
consep_11-0003,0
dpath_58-0019,0
pannuke_5-0002,0
dpath_59-0001,0
dpath_12-0025,0
crag_34-0014,0
dpath_41-0003,0
crag_14-0016,0
dpath_27-0035,0
dpath_10-0023,0
dpath_30-0005,0
crag_56-0014,0
glas_17-0007,0
dpath_60-0011,0
crag_57-0029,0
crag_46-0003,0
crag_20-0013,0
dpath_5-0003,0
crag_14-0018,0
crag_32-0018,0
glas_4-0000,0
dpath_42-0022,0
dpath_60-0028,0
glas_26-0002,0
glas_33-0002,0
dpath_17-0013,0
dpath_66-0013,0
crag_6-0032,0
dpath_69-0014,0
crag_61-0013,0
crag_14-0023,0
dpath_1-0005,0
crag_55-0007,0
crag_47-0034,0
dpath_41-0029,0
dpath_68-0010,0
dpath_30-0008,0
crag_15-0021,0
crag_47-0024,0
dpath_34-0005,0
dpath_51-0000,0
glas_61-0001,0
crag_14-0019,0
crag_17-0009,0
dpath_1-0005,0
dpath_66-0017,0
crag_19-0011,0
crag_39-0014,0
crag_61-0003,0
crag_61-0026,0
dpath_12-0019,0
dpath_38-0004,0
crag_44-0034,0
dpath_55-0010,0
glas_22-0004,0
dpath_3-0024,0
pannuke_8-0002,0
crag_52-0008,0
dpath_8-0009,0
crag_32-0033,0
crag_16-0029,0
dpath_65-0014,0
dpath_23-0004,0
dpath_23-0019,0
crag_46-0028,0
crag_32-0015,0
crag_9-0012,0
glas_30-0009,0
dpath_35-0006,0
crag_47-0005,0
crag_62-0028,0
crag_60-0007,0
dpath_55-0017,0
glas_35-0011,0
crag_46-0013,0
dpath_8-0016,0
glas_26-0010,0
dpath_11-0001,0
dpath_69-0036,0
dpath_3-0004,0
dpath_5-0022,0
dpath_60-0023,0
dpath_62-0010,0
crag_46-0018,0
dpath_18-0020,0
dpath_50-0000,0
dpath_50-0017,0
dpath_48-0003,0
dpath_42-0000,0
crag_39-0012,0
dpath_47-0014,0
dpath_55-0034,0
dpath_22-0020,0
glas_21-0007,0
dpath_69-0001,0
crag_14-0024,0
crag_14-0011,0
crag_61-0008,0
crag_15-0029,0
crag_47-0007,0
dpath_21-0005,0
crag_16-0013,0
crag_46-0017,0
dpath_12-0006,0
dpath_55-0025,0
crag_27-0020,0
crag_39-0007,0
dpath_58-0008,0
dpath_60-0025,0
dpath_50-0018,0
crag_46-0002,0
crag_15-0020,0
dpath_62-0024,0
crag_17-0019,0
dpath_22-0008,0
dpath_11-0027,0
crag_60-0029,0
glas_38-0008,0
glas_56-0007,0
dpath_24-0014,0
consep_3-0003,0
crag_14-0029,0
crag_60-0013,0
crag_48-0002,0
dpath_35-0019,0
glas_27-0007,0
dpath_58-0019,0
dpath_18-0004,0
dpath_19-0010,0
dpath_35-0020,0
dpath_47-0009,0
dpath_10-0029,0
dpath_41-0001,0
dpath_65-0004,0
crag_40-0003,0
crag_19-0022,0
dpath_27-0006,0
dpath_42-0009,0
dpath_42-0002,0
dpath_41-0014,0
crag_52-0008,0
crag_52-0013,0
glas_42-0001,0
dpath_27-0019,0
crag_48-0019,0
dpath_42-0016,0
dpath_12-0039,0
dpath_38-0016,0
glas_46-0004,0
dpath_8-0010,0
dpath_61-0010,0
crag_46-0009,0
dpath_47-0014,0
dpath_69-0024,0
dpath_12-0025,0
dpath_65-0003,0
crag_35-0031,0
crag_40-0018,0
crag_35-0030,0
pannuke_5-0003,0
crag_62-0016,0
pannuke_10-0003,0
pannuke_16-0003,0
dpath_12-0022,0
dpath_62-0027,0
dpath_27-0043,0
dpath_3-0023,0
crag_35-0027,0
dpath_41-0009,0
crag_60-0007,0
crag_44-0016,0
dpath_6-0004,0
crag_13-0033,0
glas_19-0002,0
dpath_68-0018,0
glas_7-0011,0
crag_49-0011,0
glas_13-0000,0
crag_52-0028,0
dpath_12-0053,0
dpath_19-0028,0
dpath_19-0012,0
dpath_33-0005,0
dpath_59-0009,0
dpath_58-0003,0
dpath_27-0002,0
crag_47-0024,0
crag_35-0021,0
dpath_30-0018,0
crag_39-0001,0
crag_60-0005,0
glas_42-0009,0
dpath_3-0007,0
crag_58-0025,0
dpath_66-0024,0
dpath_69-0024,0
glas_11-0005,0
dpath_27-0039,0
dpath_12-0048,0
dpath_59-0019,0
dpath_39-0000,0
dpath_6-0016,0
dpath_65-0014,0
crag_38-0023,0
dpath_42-0004,0
crag_62-0008,0
dpath_27-0035,0
dpath_66-0029,0
glas_37-0005,0
dpath_1-0006,0
dpath_65-0000,0
crag_60-0029,0
dpath_30-0005,0
crag_56-0028,0
dpath_42-0010,0
crag_47-0011,0
crag_32-0032,0
crag_13-0029,0
dpath_18-0008,0
consep_2-0002,0
crag_38-0013,0
dpath_65-0010,0
glas_40-0009,0
dpath_60-0000,0
dpath_1-0003,0
dpath_56-0018,0
dpath_5-0008,0
crag_22-0025,0
crag_14-0019,0
glas_13-0000,0
dpath_38-0000,0
crag_19-0011,0
dpath_27-0004,0
dpath_69-0004,0
dpath_10-0014,0
crag_27-0002,0
crag_32-0028,0
crag_47-0013,0
dpath_27-0001,0
crag_1-0030,0
dpath_62-0013,0
glas_10-0000,0
dpath_33-0012,0
dpath_19-0027,0
dpath_12-0037,0
glas_42-0008,0
crag_17-0010,0
dpath_34-0004,0
dpath_12-0020,0
glas_7-0000,0
glas_35-0003,0
crag_64-0001,0
crag_60-0017,0
dpath_65-0005,0
dpath_54-0009,0
crag_35-0007,0
dpath_68-0022,0
glas_7-0009,0
crag_57-0024,0
dpath_55-0006,0
glas_4-0008,0
glas_1-0000,0
dpath_33-0002,0
crag_16-0035,0
dpath_38-0002,0
crag_60-0013,0
glas_42-0010,0
crag_47-0010,0
glas_42-0007,0
crag_47-0016,0
glas_9-0010,0
consep_8-0000,0
crag_48-0022,0
glas_43-0006,0
dpath_35-0035,0
dpath_12-0065,0
dpath_43-0000,0
crag_60-0017,0
dpath_60-0020,0
dpath_27-0020,0
crag_20-0000,0
dpath_47-0006,0
crag_14-0015,0
crag_60-0007,0
dpath_55-0007,0
crag_55-0020,0
dpath_22-0000,0
dpath_55-0006,0
dpath_61-0012,0
crag_32-0019,0
crag_47-0007,0
glas_36-0009,0
crag_39-0008,0
crag_49-0019,0
dpath_27-0037,0
dpath_41-0026,0
crag_20-0022,0
dpath_65-0001,0
dpath_54-0016,0
dpath_8-0010,0
dpath_12-0015,0
dpath_41-0009,0
crag_15-0019,0
dpath_24-0023,0
dpath_65-0011,0
glas_45-0001,0
glas_42-0007,0
pannuke_5-0002,0
crag_15-0035,0
dpath_18-0007,0
crag_23-0023,0
dpath_48-0008,0
consep_15-0002,0
consep_8-0002,0
crag_40-0019,0
crag_39-0028,0
dpath_50-0001,0
dpath_66-0029,0
crag_56-0018,0
dpath_68-0023,0
crag_46-0024,0
dpath_1-0006,0
crag_42-0021,0
dpath_12-0028,0
glas_7-0006,0
crag_36-0032,0
dpath_48-0003,0
dpath_69-0039,0
crag_64-0001,0
glas_7-0011,0
crag_46-0013,0
glas_2-0001,0
dpath_68-0010,0
crag_19-0022,0
dpath_12-0012,0
dpath_1-0006,0
crag_15-0023,0
crag_1-0022,0
crag_16-0013,0
dpath_47-0014,0
dpath_47-0003,0
dpath_69-0016,0
crag_14-0018,0
dpath_7-0006,0
dpath_59-0008,0
dpath_35-0019,0
crag_34-0019,0
dpath_55-0025,0
dpath_66-0008,0
glas_11-0003,0
dpath_47-0017,0
dpath_47-0010,0
dpath_55-0019,0
crag_44-0013,0
crag_6-0033,0
dpath_47-0003,0
dpath_69-0009,0
glas_46-0007,0
dpath_42-0004,0
crag_47-0010,0
crag_62-0015,0
crag_27-0017,0
crag_38-0012,0
dpath_2-0010,0
dpath_19-0024,0
dpath_38-0004,0
dpath_12-0039,0
dpath_5-0008,0
dpath_17-0006,0
dpath_22-0003,0
crag_19-0017,0
glas_4-0005,0
dpath_55-0041,0
crag_16-0032,0
dpath_27-0042,0
dpath_35-0023,0
dpath_27-0001,0
crag_39-0016,0
dpath_65-0002,0
dpath_60-0015,0
dpath_66-0025,0
glas_44-0000,0
glas_4-0008,0
dpath_12-0037,0
dpath_48-0015,0
dpath_38-0003,0
glas_7-0006,0
glas_11-0005,0
crag_20-0019,0
glas_45-0008,0
dpath_69-0020,0
dpath_50-0003,0
dpath_41-0011,0
dpath_12-0022,0
glas_56-0009,0
dpath_27-0042,0
dpath_41-0018,0
dpath_17-0000,0
glas_7-0009,0
glas_11-0006,0
dpath_59-0001,0
dpath_69-0007,0
dpath_66-0026,0
crag_20-0035,0
crag_16-0035,0
glas_47-0004,0
dpath_47-0006,0
dpath_22-0019,0
dpath_49-0013,0
crag_14-0032,0
dpath_12-0027,0
consep_15-0002,0
dpath_41-0008,0
dpath_37-0001,0
crag_64-0021,0
dpath_65-0001,0
crag_60-0017,0
crag_11-0026,0
glas_56-0000,0
crag_46-0017,0
dpath_33-0011,0
dpath_33-0006,0
crag_15-0022,0
glas_45-0002,0
pannuke_13-0000,0
dpath_12-0054,0
crag_14-0020,0
crag_23-0017,0
glas_11-0003,0
crag_55-0031,0
crag_20-0031,0
crag_22-0004,0
crag_13-0020,0
glas_7-0005,0
dpath_11-0027,0
dpath_42-0019,0
dpath_62-0016,0
dpath_24-0001,0
dpath_69-0001,0
crag_60-0032,0
glas_52-0009,0
crag_31-0024,0
dpath_65-0005,0
dpath_50-0012,0
dpath_50-0012,0
dpath_50-0000,0
dpath_69-0007,0
dpath_58-0008,0
dpath_69-0015,0
glas_35-0005,0
crag_45-0030,0
crag_47-0027,0
pannuke_16-0002,0
crag_35-0026,0
glas_8-0001,0
crag_51-0029,0
dpath_58-0007,0
glas_52-0001,0
crag_19-0008,0
dpath_33-0017,0
crag_16-0029,0
dpath_55-0030,0
dpath_1-0005,0
crag_37-0026,0
dpath_50-0010,0
crag_9-0033,0
crag_47-0021,0
dpath_37-0011,0
glas_45-0002,0
dpath_18-0020,0
crag_46-0012,0
dpath_48-0004,0
dpath_66-0009,0
dpath_58-0000,0
crag_16-0024,0
glas_4-0005,0
crag_46-0027,0
crag_39-0008,0
crag_47-0008,0
dpath_42-0023,0
dpath_65-0015,0
crag_32-0026,0
consep_11-0000,0
crag_47-0003,0
dpath_15-0012,0
crag_47-0022,0
glas_42-0001,0
dpath_59-0013,0
crag_32-0008,0
consep_8-0002,0
crag_62-0034,0
crag_19-0007,0
crag_47-0013,0
crag_17-0020,0
dpath_42-0015,0
dpath_47-0013,0
dpath_22-0025,0
crag_14-0029,0
dpath_68-0016,0
crag_17-0011,0
crag_15-0029,0
dpath_12-0048,0
dpath_11-0022,0
dpath_47-0019,0
dpath_12-0006,0
dpath_11-0012,0
dpath_41-0025,0
dpath_27-0003,0
crag_15-0032,0
crag_47-0014,0
crag_20-0024,0
dpath_33-0002,0
dpath_27-0016,0
crag_11-0013,0
crag_19-0022,0
dpath_12-0054,0
crag_39-0021,0
dpath_60-0005,0
crag_50-0003,0
dpath_55-0022,0
crag_32-0000,0
crag_20-0018,0
crag_48-0018,0
crag_47-0012,0
glas_35-0004,0
dpath_48-0016,0
dpath_27-0021,0
dpath_12-0007,0
crag_52-0031,0
crag_17-0009,0
dpath_12-0013,0
dpath_41-0029,0
crag_32-0030,0
dpath_66-0014,0
glas_3-0003,0
dpath_35-0003,0
crag_64-0009,0
dpath_38-0003,0
dpath_66-0009,0
glas_46-0001,0
dpath_69-0024,0
crag_11-0005,0
crag_25-0016,0
crag_47-0006,0
glas_7-0008,0
crag_52-0002,0
crag_38-0030,0
crag_14-0006,0
dpath_59-0010,0
crag_39-0033,0
dpath_66-0012,0
dpath_50-0014,0
pannuke_19-0001,0
crag_20-0024,0
dpath_22-0018,0
dpath_7-0003,0
dpath_48-0002,0
glas_9-0003,0
crag_25-0007,0
dpath_8-0016,0
glas_45-0011,0
dpath_50-0007,0
crag_45-0027,0
dpath_35-0040,0
crag_46-0015,0
glas_31-0005,0
crag_56-0020,0
dpath_69-0023,0
dpath_68-0017,0
crag_32-0029,0
glas_37-0011,0
dpath_35-0025,0
dpath_69-0011,0
dpath_10-0028,0
dpath_33-0005,0
pannuke_15-0003,0
crag_64-0032,0
crag_14-0005,0
dpath_59-0010,0
crag_15-0035,0
dpath_22-0018,0
dpath_60-0022,0
crag_58-0006,0
crag_40-0014,0
crag_47-0034,0
crag_5-0001,0
crag_45-0015,0
crag_38-0024,0
dpath_7-0006,0
crag_45-0030,0
dpath_69-0021,0
glas_30-0007,0
dpath_47-0020,0
dpath_12-0019,0
dpath_27-0019,0
pannuke_6-0000,0
dpath_42-0005,0
crag_19-0032,0
dpath_19-0015,0
glas_11-0005,0
dpath_48-0018,0
crag_47-0009,0
crag_34-0030,0
crag_27-0021,0
dpath_58-0009,0
dpath_22-0003,0
crag_38-0018,0
glas_35-0007,0
crag_13-0002,0
crag_17-0032,0
crag_60-0032,0
crag_16-0021,0
dpath_41-0023,0
crag_15-0035,0
dpath_47-0011,0
crag_51-0034,0
crag_32-0003,0
pannuke_2-0002,0
glas_40-0006,0
crag_47-0022,0
glas_19-0006,0
dpath_27-0004,0
dpath_35-0012,0
crag_60-0005,0
dpath_68-0011,0
dpath_69-0007,0
glas_13-0006,0
crag_49-0001,0
dpath_22-0008,0
pannuke_8-0002,0
dpath_50-0009,0
dpath_36-0006,0
crag_44-0032,0
crag_14-0033,0
pannuke_4-0002,0
dpath_47-0014,0
dpath_68-0016,0
dpath_47-0015,0
crag_19-0024,0
crag_19-0026,0
dpath_55-0010,0
crag_60-0019,0
dpath_38-0004,0
crag_60-0007,0
crag_64-0034,0
dpath_22-0011,0
consep_11-0000,0
crag_16-0018,0
dpath_42-0011,0
dpath_19-0026,0
dpath_7-0004,0
crag_32-0027,0
dpath_36-0015,0
dpath_18-0012,0
glas_19-0011,0
dpath_66-0034,0
dpath_12-0029,0
dpath_59-0013,0
crag_37-0035,0
crag_61-0008,0
dpath_27-0043,0
glas_1-0008,0
consep_1-0003,0
glas_47-0004,0
dpath_35-0045,0
crag_46-0015,0
glas_51-0009,0
crag_47-0001,0
dpath_2-0001,0
dpath_42-0000,0
crag_46-0008,0
dpath_65-0008,0
dpath_12-0002,0
crag_5-0011,0
dpath_37-0011,0
dpath_48-0006,0
crag_39-0004,0
dpath_22-0023,0
glas_35-0004,0
dpath_59-0013,0
dpath_69-0020,0
dpath_69-0036,0
crag_32-0025,0
dpath_50-0012,0
dpath_48-0005,0
dpath_39-0008,0
dpath_27-0043,0
crag_55-0018,0
crag_16-0023,0
crag_49-0021,0
dpath_47-0015,0
dpath_41-0022,0
glas_46-0001,0
dpath_66-0008,0
dpath_12-0040,0
crag_48-0005,0
dpath_66-0018,0
crag_56-0007,0
dpath_59-0004,0
dpath_48-0011,0
crag_39-0022,0
glas_56-0011,0
dpath_12-0005,0
crag_46-0034,0
dpath_24-0021,0
glas_22-0009,0
dpath_33-0013,0
dpath_27-0004,0
glas_1-0004,0
glas_31-0005,0
dpath_12-0006,0
dpath_18-0006,0
dpath_50-0009,0
dpath_22-0001,0
dpath_59-0009,0
crag_5-0005,0
glas_4-0008,0
dpath_33-0001,0
glas_46-0001,0
crag_60-0034,0
dpath_8-0018,0
dpath_68-0017,0
crag_57-0008,0
dpath_42-0031,0
dpath_62-0017,0
dpath_43-0001,0
crag_39-0030,0
dpath_19-0017,0
dpath_2-0012,0
dpath_12-0005,0
glas_35-0000,0
dpath_19-0001,0
glas_3-0003,0
glas_45-0011,0
dpath_66-0004,0
dpath_60-0006,0
glas_56-0005,0
crag_22-0031,0
crag_28-0009,0
dpath_66-0015,0
dpath_27-0046,0
crag_58-0035,0
crag_6-0032,0
glas_60-0009,0
dpath_7-0003,0
crag_44-0014,0
dpath_69-0020,0
dpath_53-0014,0
crag_46-0022,0
dpath_50-0004,0
crag_11-0002,0
crag_27-0000,0
glas_4-0008,0
dpath_66-0021,0
dpath_24-0022,0
crag_32-0018,0
glas_57-0008,0
dpath_12-0012,0
glas_60-0002,0
glas_5-0000,0
crag_46-0029,0
crag_14-0027,0
crag_32-0008,0
glas_46-0001,0
glas_45-0009,0
dpath_66-0000,0
crag_60-0011,0
dpath_47-0004,0
crag_46-0023,0
dpath_38-0018,0
dpath_12-0063,0
dpath_12-0049,0
crag_56-0018,0
crag_17-0011,0
crag_62-0008,0
dpath_66-0002,0
dpath_12-0023,0
dpath_12-0046,0
dpath_11-0015,0
crag_35-0026,0
crag_19-0020,0
crag_39-0033,0
dpath_65-0013,0
glas_18-0004,0
crag_17-0016,0
dpath_12-0042,0
dpath_50-0001,0
dpath_65-0013,0
glas_7-0008,0
glas_27-0000,0
dpath_55-0035,0
crag_35-0033,0
crag_14-0006,0
dpath_58-0014,0
dpath_68-0013,0
dpath_58-0008,0
crag_52-0032,0
dpath_62-0050,0
crag_33-0002,0
dpath_50-0010,0
dpath_23-0014,0
crag_46-0025,0
dpath_69-0004,0
crag_58-0022,0
glas_44-0008,0
crag_20-0013,0
glas_37-0008,0
dpath_58-0014,0
crag_40-0034,0
crag_60-0012,0
dpath_8-0016,0
crag_15-0034,0
glas_40-0011,0
crag_9-0016,0
crag_45-0017,0
dpath_19-0017,0
glas_45-0004,0
dpath_69-0015,0
dpath_17-0018,0
crag_44-0035,0
dpath_55-0006,0
dpath_27-0043,0
crag_39-0028,0
dpath_12-0039,0
dpath_59-0005,0
dpath_30-0003,0
glas_57-0011,0
crag_52-0029,0
crag_32-0013,0
dpath_22-0018,0
crag_14-0012,0
dpath_47-0014,0
glas_33-0009,0
glas_9-0001,0
crag_15-0035,0
crag_15-0028,0
dpath_50-0015,0
crag_64-0009,0
dpath_68-0017,0
dpath_19-0017,0
crag_48-0025,0
dpath_47-0000,0
crag_64-0026,0
dpath_12-0041,0
dpath_35-0018,0
dpath_47-0024,0
dpath_19-0019,0
crag_36-0011,0
crag_46-0007,0
crag_6-0033,0
dpath_27-0036,0
dpath_27-0035,0
dpath_47-0004,0
crag_32-0034,0
crag_15-0032,0
crag_56-0023,0
crag_16-0034,0
crag_32-0033,0
crag_60-0032,0
dpath_12-0040,0
crag_34-0034,0
crag_44-0019,0
dpath_3-0006,0
dpath_55-0002,0
crag_38-0019,0
crag_45-0035,0
dpath_69-0007,0
glas_43-0009,0
dpath_59-0011,0
glas_19-0002,0
dpath_55-0007,0
crag_46-0003,0
dpath_69-0011,0
crag_14-0022,0
dpath_27-0019,0
dpath_62-0016,0
crag_45-0002,0
dpath_47-0023,0
crag_40-0016,0
glas_61-0002,0
dpath_38-0003,0
dpath_24-0022,0
crag_39-0022,0
crag_13-0025,0
dpath_49-0012,0
dpath_17-0007,0
dpath_47-0006,0
pannuke_5-0002,0
dpath_19-0029,0
crag_62-0023,0
dpath_47-0020,0
dpath_61-0006,0
crag_39-0021,0
crag_15-0033,0
crag_39-0021,0
crag_60-0018,0
dpath_69-0007,0
crag_16-0031,0
dpath_27-0015,0
crag_46-0022,0
crag_48-0035,0
crag_46-0002,0
dpath_5-0014,0
dpath_47-0011,0
dpath_27-0019,0
crag_20-0029,0
crag_46-0035,0
dpath_69-0037,0
crag_64-0001,0
